96,104,74,0
89,97,67,0
104,110,79,0
104,110,79,0
83,90,57,0
80,89,56,0
80,89,56,0
98,107,74,0
99,106,73,0
102,109,76,0
126,133,100,0
116,123,90,0
89,97,66,0
83,94,62,0
79,91,61,0
92,103,71,0
122,156,126,0
111,160,128,0
103,157,127,0
103,157,127,0
101,156,123,0
98,155,122,0
100,154,124,0
100,155,122,0
97,151,121,0
101,153,123,0
102,152,122,0
101,154,121,0
101,154,121,0
11,29,16,0
8,27,12,0
5,23,10,0
6,23,14,0
13,30,21,0
9,26,17,0
8,27,18,0
8,27,18,0
11,30,21,0
23,42,33,0
41,64,50,0
32,62,43,0
38,71,56,0
56,78,73,0
54,74,69,0
58,81,77,0
61,81,76,0
89,113,95,0
90,98,68,0
89,94,63,0
90,97,64,0
104,111,76,0
137,154,121,0
106,156,124,0
99,153,123,0
102,157,124,0
103,158,125,0
101,155,125,0
102,156,126,0
104,156,126,0
104,156,126,0
105,157,127,0
103,153,123,0
101,154,121,0
104,154,122,0
103,153,121,0
103,153,121,0
101,151,119,0
100,151,117,0
100,151,117,0
99,150,116,0
97,148,114,0
95,146,112,0
92,142,108,0
93,140,108,0
94,138,107,0
94,136,105,0
94,136,105,0
98,137,105,0
100,136,106,0
101,138,106,0
105,139,108,0
108,139,108,0
110,141,110,0
117,145,116,0
124,145,120,0
123,144,119,0
121,143,119,0
119,141,117,0
114,139,113,0
108,133,107,0
109,134,108,0
105,133,104,0
103,130,104,0
100,131,100,0
93,124,91,0
91,124,89,0
88,121,86,0
86,119,84,0
81,114,80,0
77,109,78,0
73,104,73,0
71,101,72,0
66,100,70,0
64,97,70,0
61,94,67,0
60,93,66,0
61,91,66,0
61,91,66,0
61,91,66,0
62,92,67,0
63,93,68,0
63,93,68,0
65,95,70,0
72,98,74,0
79,103,79,0
86,109,81,0
93,115,86,0
101,125,93,0
99,124,90,0
93,118,84,0
84,111,78,0
73,98,72,0
66,92,69,0
59,88,63,0
60,86,63,0
64,86,67,0
64,89,69,0
69,91,73,0
72,91,76,0
72,92,73,0
75,96,74,0
74,96,77,0
72,98,75,0
70,98,75,0
70,99,74,0
70,99,73,0
70,101,74,0
66,99,72,0
65,96,69,0
63,92,66,0
61,90,65,0
57,84,64,0
60,85,65,0
60,86,63,0
59,85,62,0
58,84,61,0
60,85,65,0
62,87,67,0
65,90,70,0
73,96,74,0
77,100,78,0
79,105,81,0
76,108,83,0
73,109,79,0
71,110,78,0
69,108,76,0
64,102,72,0
65,98,71,0
72,98,74,0
77,96,75,0
85,96,80,0
88,98,82,0
98,99,89,0
99,99,93,0
102,99,95,0
102,97,96,0
102,94,95,0
100,91,94,0
99,90,93,0
99,90,93,0
95,86,89,0
94,85,88,0
91,82,85,0
90,81,84,0
83,77,78,0
81,74,77,0
78,71,74,0
76,69,72,0
76,69,72,0
75,68,71,0
51,70,53,0
48,70,52,0
44,69,49,0
44,70,47,0
53,74,49,0
61,79,56,0
66,83,62,0
72,88,64,0
72,90,67,0
69,94,68,0
63,92,66,0
63,94,65,0
64,102,72,0
63,101,73,0
54,92,64,0
54,90,66,0
56,90,66,0
56,87,66,0
50,82,58,0
53,82,59,0
55,84,61,0
60,89,66,0
64,92,69,0
67,99,75,0
68,103,77,0
74,109,83,0
75,113,83,0
78,116,86,0
81,119,89,0
84,122,92,0
84,125,94,0
85,126,95,0
86,127,96,0
86,127,96,0
86,127,96,0
86,127,96,0
86,127,96,0
87,128,97,0
87,128,97,0
86,127,96,0
86,127,96,0
84,125,94,0
84,125,94,0
84,125,94,0
84,125,94,0
84,125,94,0
84,125,94,0
84,125,94,0
83,124,93,0
83,124,93,0
79,120,89,0
78,119,88,0
78,119,88,0
80,118,90,0
80,118,90,0
78,116,88,0
76,114,86,0
76,114,86,0
74,111,85,0
73,110,84,0
73,110,84,0
73,110,84,0
72,109,83,0
73,110,84,0
72,109,83,0
72,109,83,0
71,108,82,0
70,107,81,0
128,166,138,0
124,162,134,0
129,164,137,0
140,175,148,0
133,171,143,0
137,172,146,0
135,170,144,0
123,160,134,0
133,165,141,0
124,156,131,0
119,154,128,0
113,148,122,0
106,143,117,0
108,147,121,0
105,140,113,0
105,142,116,0
115,151,127,0
120,156,132,0
141,177,155,0
153,188,168,0
162,194,177,0
166,198,181,0
172,204,187,0
176,205,189,0
179,208,192,0
179,208,193,0
179,208,192,0
181,210,194,0
180,212,195,0
180,212,195,0
179,211,194,0
172,206,189,0
165,199,182,0
158,191,177,0
146,179,165,0
142,175,161,0
132,167,153,0
124,157,143,0
115,145,132,0
105,131,118,0
95,119,109,0
85,108,100,0
76,92,85,0
63,74,72,0
56,66,66,0
50,59,62,0
46,54,61,0
38,47,57,0
37,44,59,0
33,40,59,0
31,38,58,0
30,37,57,0
30,36,59,0
28,36,59,0
28,36,59,0
29,37,60,0
32,39,59,0
35,42,62,0
38,46,63,0
41,48,63,0
44,54,64,0
42,55,63,0
45,59,65,0
46,58,64,0
44,59,62,0
47,62,64,0
34,68,57,0
39,72,58,0
41,74,59,0
46,81,61,0
49,83,66,0
51,87,65,0
50,89,64,0
50,87,61,0
55,94,72,0
54,94,69,0
54,95,68,0
53,94,66,0
52,93,65,0
53,92,66,0
54,95,68,0
59,95,71,0
59,87,67,0
59,79,66,0
53,67,61,0
56,65,62,0
50,55,56,0
42,46,51,0
38,43,46,0
35,40,41,0
32,42,36,0
29,48,27,0
32,57,31,0
37,65,36,0
47,74,41,0
57,84,51,0
68,92,60,0
72,99,66,0
81,108,75,0
86,113,80,0
89,116,83,0
92,119,86,0
94,121,88,0
94,121,88,0
97,124,91,0
99,126,92,0
98,125,91,0
97,124,90,0
91,119,89,0
84,110,87,0
74,102,83,0
64,92,79,0
68,102,85,0
79,117,95,0
88,135,103,0
100,153,114,0
90,150,110,0
78,129,95,0
51,86,72,0
29,46,59,0
15,20,59,0
24,23,65,0
50,52,83,0
85,89,108,0
103,114,118,0
112,125,123,0
118,132,126,0
128,146,129,0
131,151,132,0
130,151,129,0
130,155,127,0
130,157,124,0
127,154,120,0
131,158,124,0
131,158,124,0
132,159,125,0
127,158,121,0
127,160,123,0
125,157,122,0
126,159,124,0
119,155,119,0
120,156,120,0
116,155,117,0
111,150,112,0
107,149,108,0
102,148,102,0
97,143,97,0
91,137,91,0
89,132,87,0
79,125,79,0
72,118,71,0
74,118,71,0
77,119,72,0
76,116,74,0
74,117,74,0
82,122,87,0
98,131,110,0
100,124,100,0
86,102,78,0
84,92,69,0
76,82,65,0
75,79,67,0
73,77,66,0
65,67,67,0
60,65,64,0
56,60,61,0
47,51,52,0
47,51,52,0
41,46,47,0
37,43,42,0
29,33,34,0
25,29,30,0
29,33,34,0
35,40,38,0
42,55,47,0
38,57,42,0
45,59,47,0
42,52,40,0
33,40,33,0
4,6,7,0
5,7,8,0
12,13,17,0
17,19,20,0
22,24,25,0
33,32,34,0
43,40,42,0
67,62,63,0
101,109,102,0
112,143,134,0
116,165,157,0
109,166,157,0
107,162,153,0
101,154,145,0
97,145,139,0
93,141,135,0
89,134,131,0
82,125,122,0
82,125,122,0
76,119,116,0
72,109,105,0
68,102,96,0
61,95,85,0
57,81,73,0
70,85,81,0
90,102,102,0
97,121,119,0
104,146,135,0
103,168,136,0
100,172,130,0
95,155,115,0
87,132,105,0
85,122,102,0
83,122,100,0
82,133,106,0
83,137,107,0
80,139,108,0
78,142,107,0
73,142,105,0
72,142,105,0
68,141,103,0
67,142,104,0
67,142,104,0
66,141,103,0
47,68,66,0
48,66,67,0
48,66,67,0
48,66,65,0
49,67,68,0
48,68,69,0
48,68,69,0
52,71,68,0
58,74,73,0
66,81,77,0
71,88,84,0
75,94,85,0
78,102,84,0
79,106,86,0
80,108,85,0
80,111,84,0
83,117,86,0
85,122,88,0
94,137,94,0
100,146,100,0
109,152,107,0
124,159,119,0
137,168,131,0
140,171,134,0
141,172,135,0
138,169,132,0
135,166,129,0
128,161,124,0
123,152,119,0
114,141,115,0
104,129,109,0
97,116,107,0
87,99,105,0
73,80,107,0
67,69,110,0
60,61,112,0
58,57,113,0
57,55,114,0
57,55,114,0
59,57,117,0
57,57,117,0
56,57,115,0
59,60,116,0
61,65,116,0
67,76,113,0
73,84,114,0
73,93,111,0
77,106,111,0
85,119,112,0
91,136,110,0
96,146,112,0
103,154,117,0
106,157,119,0
109,160,122,0
112,163,125,0
111,163,123,0
111,163,123,0
111,164,124,0
109,165,124,0
104,164,123,0
100,162,122,0
101,161,121,0
97,157,117,0
98,155,117,0
93,147,110,0
95,147,110,0
95,143,107,0
97,143,107,0
99,141,106,0
99,141,106,0
101,141,106,0
101,141,106,0
102,139,105,0
104,138,108,0
106,137,106,0
109,135,105,0
101,130,97,0
81,111,76,0
53,82,49,0
33,52,35,0
35,44,47,0
46,55,59,0
56,70,64,0
61,89,70,0
63,98,72,0
60,98,70,0
58,99,71,0
65,105,80,0
59,94,74,0
55,89,72,0
41,74,60,0
27,58,51,0
30,53,55,0
34,53,58,0
40,57,60,0
43,61,62,0
46,61,63,0
46,61,63,0
47,62,64,0
47,62,64,0
47,62,64,0
48,63,65,0
49,65,64,0
51,65,63,0
51,66,62,0
54,70,63,0
54,70,63,0
55,72,63,0
56,73,64,0
53,74,59,0
54,76,58,0
51,75,57,0
52,77,57,0
52,77,57,0
52,77,57,0
50,78,55,0
50,79,56,0
50,78,55,0
51,80,55,0
51,79,56,0
53,82,57,0
53,82,57,0
53,81,58,0
53,81,58,0
53,81,58,0
56,82,58,0
56,82,58,0
56,82,59,0
56,82,59,0
56,82,59,0
57,82,62,0
59,83,65,0
62,84,65,0
62,84,65,0
62,84,65,0
62,84,66,0
62,84,66,0
63,85,67,0
63,85,67,0
67,86,69,0
69,88,71,0
70,89,74,0
71,88,74,0
72,89,75,0
73,88,74,0
73,89,72,0
73,89,72,0
72,88,71,0
72,87,73,0
72,87,73,0
74,84,72,0
74,84,72,0
74,84,72,0
50,70,57,0
46,66,54,0
42,60,53,0
40,54,52,0
35,47,49,0
30,42,46,0
34,45,49,0
39,47,54,0
41,49,56,0
52,60,60,0
59,67,67,0
68,77,74,0
79,93,82,0
88,113,93,0
102,137,111,0
118,153,126,0
132,168,144,0
137,175,147,0
129,165,141,0
119,156,130,0
114,149,123,0
95,130,104,0
62,97,71,0
61,93,69,0
58,89,68,0
57,86,63,0
57,86,63,0
54,83,60,0
57,86,63,0
61,91,66,0
61,93,69,0
63,95,71,0
67,99,75,0
69,101,77,0
66,98,74,0
68,100,76,0
68,100,76,0
70,102,77,0
71,103,78,0
71,103,78,0
71,106,80,0
69,101,77,0
72,104,80,0
67,99,75,0
68,100,75,0
67,99,74,0
66,101,75,0
67,99,74,0
68,100,75,0
68,100,75,0
69,102,75,0
69,102,75,0
67,99,74,0
66,99,72,0
67,100,73,0
67,100,73,0
68,101,74,0
68,101,74,0
68,101,74,0
68,101,74,0
69,102,75,0
68,101,74,0
68,101,74,0
75,105,80,0
75,105,80,0
75,105,80,0
75,105,80,0
76,106,81,0
76,105,80,0
75,104,79,0
76,102,79,0
74,100,77,0
75,97,78,0
73,95,76,0
71,93,74,0
72,91,74,0
72,91,74,0
70,92,74,0
70,92,74,0
70,92,73,0
68,93,73,0
68,93,73,0
67,93,70,0
67,93,70,0
67,92,72,0
66,91,71,0
66,90,72,0
66,91,71,0
65,90,70,0
63,90,70,0
63,90,70,0
64,91,71,0
63,90,70,0
63,90,70,0
63,90,70,0
63,91,68,0
63,91,68,0
64,92,69,0
64,93,70,0
66,95,72,0
69,98,75,0
77,103,80,0
82,108,84,0
89,114,86,0
97,124,91,0
105,130,96,0
117,139,104,0
111,135,100,0
103,127,93,0
87,116,83,0
67,101,71,0
62,99,67,0
60,100,65,0
70,107,73,0
78,112,81,0
85,116,85,0
99,127,98,0
105,130,104,0
105,130,104,0
108,133,107,0
114,139,113,0
115,140,114,0
114,142,113,0
118,143,117,0
122,144,120,0
124,146,122,0
124,146,122,0
123,145,121,0
122,144,120,0
122,144,120,0
122,144,120,0
122,144,120,0
122,144,120,0
123,143,120,0
123,145,121,0
123,148,122,0
122,149,123,0
115,149,119,0
107,141,110,0
97,131,100,0
94,128,97,0
96,130,99,0
100,136,106,0
103,141,111,0
101,139,109,0
98,139,108,0
99,137,107,0
95,134,102,0
92,130,100,0
90,128,100,0
86,124,96,0
87,122,95,0
84,119,93,0
83,118,92,0
82,114,89,0
84,114,89,0
84,114,89,0
82,111,88,0
79,107,87,0
79,107,87,0
75,103,84,0
75,103,84,0
100,134,104,0
101,135,105,0
102,136,106,0
103,137,107,0
100,136,106,0
101,137,107,0
104,140,110,0
103,141,111,0
110,147,115,0
118,157,125,0
123,159,129,0
126,163,131,0
126,165,133,0
122,163,132,0
123,161,133,0
122,160,132,0
125,160,133,0
122,160,132,0
120,153,126,0
119,154,127,0
127,151,127,0
125,145,122,0
131,149,126,0
109,122,100,0
108,121,99,0
112,125,103,0
90,100,77,0
90,100,77,0
94,108,84,0
90,101,75,0
90,101,75,0
81,95,67,0
81,95,67,0
87,99,69,0
87,99,69,0
82,92,62,0
84,92,62,0
93,101,71,0
93,101,71,0
86,91,64,0
87,91,62,0
85,90,63,0
86,90,61,0
92,94,64,0
79,84,52,0
94,101,68,0
94,101,68,0
94,103,70,0
84,93,60,0
89,100,67,0
97,111,77,0
88,99,66,0
106,118,82,0
103,113,77,0
92,102,66,0
97,107,71,0
99,109,73,0
89,100,67,0
84,95,62,0
91,100,67,0
91,100,67,0
93,101,70,0
94,100,69,0
92,97,68,0
95,100,71,0
100,108,78,0
102,109,82,0
101,119,96,0
106,127,105,0
92,122,109,0
50,81,74,0
53,81,75,0
74,97,92,0
72,94,89,0
62,83,80,0
59,78,75,0
60,82,77,0
69,96,87,0
42,66,54,0
59,80,65,0
72,97,77,0
69,93,75,0
79,105,87,0
80,108,89,0
76,106,87,0
83,111,91,0
98,126,107,0
104,130,112,0
104,130,112,0
106,127,112,0
104,118,106,0
90,104,93,0
87,94,87,0
116,123,118,0
153,170,166,0
82,85,90,0
41,41,59,0
31,28,53,0
15,16,42,0
0,0,6,0
7,9,20,0
9,12,26,0
9,11,35,0
9,13,42,0
20,30,60,0
21,36,62,0
19,37,60,0
30,43,57,0
57,68,72,0
106,112,107,0
105,119,108,0
105,123,110,0
102,120,107,0
107,126,109,0
107,128,113,0
107,128,113,0
106,132,116,0
108,134,116,0
109,137,118,0
111,139,120,0
112,140,120,0
111,143,119,0
111,142,121,0
110,142,118,0
109,141,117,0
108,140,116,0
107,139,114,0
106,138,113,0
106,138,113,0
105,137,112,0
105,137,112,0
103,135,110,0
102,134,109,0
100,135,109,0
100,135,109,0
100,135,109,0
100,135,109,0
101,136,109,0
103,135,110,0
104,136,111,0
104,136,111,0
104,134,109,0
104,134,109,0
104,134,109,0
103,133,108,0
104,134,109,0
103,133,108,0
102,133,106,0
101,132,105,0
101,132,105,0
99,132,105,0
98,131,104,0
96,129,102,0
96,129,102,0
96,129,102,0
95,128,101,0
91,126,99,0
91,126,99,0
89,124,97,0
89,124,97,0
88,123,96,0
86,121,94,0
85,123,95,0
85,123,95,0
84,122,94,0
83,121,93,0
81,119,91,0
77,117,89,0
78,116,88,0
77,115,87,0
77,115,87,0
76,114,86,0
76,114,86,0
80,115,88,0
80,112,87,0
79,111,86,0
80,110,85,0
54,85,64,0
58,86,66,0
69,97,74,0
87,113,89,0
99,122,94,0
91,118,84,0
75,113,71,0
77,118,73,0
68,115,69,0
74,120,74,0
88,137,91,0
97,146,100,0
105,154,110,0
112,158,115,0
113,158,115,0
105,149,108,0
96,136,108,0
89,126,106,0
83,118,104,0
78,112,101,0
76,107,104,0
71,102,103,0
70,102,101,0
69,104,94,0
71,107,95,0
74,110,96,0
74,110,96,0
75,115,97,0
74,117,96,0
74,121,95,0
77,124,98,0
77,124,98,0
80,130,98,0
80,132,102,0
80,136,101,0
81,137,102,0
83,143,103,0
87,144,105,0
89,146,107,0
91,148,109,0
96,152,111,0
99,155,114,0
102,158,117,0
103,159,118,0
103,159,118,0
107,163,122,0
108,164,123,0
108,164,123,0
109,165,124,0
109,164,125,0
111,166,127,0
111,166,127,0
110,164,127,0
108,165,126,0
109,166,127,0
107,167,127,0
107,167,127,0
106,166,126,0
106,166,126,0
104,166,126,0
104,166,126,0
104,166,126,0
103,164,126,0
103,164,126,0
102,163,125,0
102,163,125,0
101,162,124,0
101,162,124,0
102,160,125,0
100,161,123,0
99,160,122,0
38,45,24,0
42,47,26,0
43,47,28,0
45,49,30,0
47,50,34,0
48,51,36,0
49,51,39,0
47,57,45,0
54,68,50,0
78,104,74,0
102,137,97,0
126,157,120,0
135,158,130,0
122,140,123,0
89,97,97,0
46,52,71,0
16,23,66,0
28,31,75,0
39,57,74,0
59,93,83,0
75,116,95,0
85,135,103,0
92,149,110,0
98,155,116,0
103,158,119,0
103,156,117,0
101,152,114,0
94,145,108,0
89,139,105,0
85,131,102,0
83,123,98,0
78,115,95,0
71,108,88,0
67,104,84,0
64,98,81,0
65,98,83,0
67,98,83,0
65,93,80,0
66,95,80,0
66,92,78,0
67,94,78,0
69,96,80,0
69,96,80,0
50,79,56,0
58,86,66,0
63,91,71,0
63,93,68,0
42,77,50,0
40,70,45,0
39,61,43,0
54,61,56,0
54,56,56,0
63,65,65,0
64,69,68,0
67,70,74,0
62,65,70,0
81,84,88,0
97,98,96,0
122,119,114,0
117,112,111,0
78,72,77,0
42,41,45,0
16,18,19,0
7,12,11,0
1,6,7,0
3,9,8,0
2,8,7,0
4,11,8,0
3,8,6,0
6,11,9,0
6,11,9,0
6,11,9,0
8,11,9,0
7,10,8,0
35,62,36,0
34,57,35,0
31,51,32,0
32,48,37,0
30,45,41,0
37,46,49,0
41,51,51,0
47,59,59,0
56,72,65,0
60,80,67,0
60,87,67,0
58,88,63,0
52,81,56,0
50,79,54,0
50,81,54,0
54,86,61,0
64,98,68,0
70,103,76,0
76,111,84,0
83,118,91,0
85,123,95,0
91,128,102,0
96,132,102,0
99,135,105,0
100,135,108,0
102,133,112,0
101,126,112,0
100,125,111,0
101,124,109,0
98,121,107,0
97,117,105,0
92,111,102,0
87,102,98,0
87,102,98,0
81,92,96,0
77,85,92,0
73,79,90,0
69,72,87,0
69,72,87,0
61,64,85,0
61,64,85,0
56,60,84,0
52,54,84,0
53,56,84,0
49,51,81,0
45,47,81,0
45,47,81,0
42,43,81,0
37,39,80,0
37,39,80,0
36,36,82,0
36,36,82,0
28,30,78,0
25,29,78,0
22,27,76,0
22,27,76,0
21,26,75,0
20,24,75,0
20,24,75,0
19,26,76,0
19,26,75,0
19,26,75,0
18,27,71,0
22,29,72,0
22,29,72,0
23,31,71,0
24,34,68,0
28,39,66,0
29,42,64,0
30,44,62,0
32,48,60,0
35,47,59,0
41,53,59,0
42,54,60,0
51,63,65,0
66,77,75,0
76,88,82,0
81,94,86,0
85,104,89,0
82,105,83,0
83,108,82,0
80,104,74,0
73,98,70,0
70,98,69,0
66,93,67,0
65,92,66,0
63,92,66,0
64,93,67,0
63,94,67,0
64,93,67,0
45,46,44,0
46,46,46,0
46,46,46,0
48,48,48,0
48,48,48,0
48,48,48,0
48,47,49,0
47,46,50,0
48,55,52,0
50,61,53,0
53,75,57,0
52,86,62,0
49,91,60,0
51,92,65,0
49,88,63,0
48,84,62,0
33,68,54,0
29,53,53,0
33,50,59,0
39,51,63,0
45,54,63,0
44,54,61,0
41,50,59,0
39,49,56,0
36,46,53,0
34,45,49,0
30,46,45,0
30,49,46,0
31,55,43,0
33,59,43,0
34,60,42,0
37,64,44,0
39,67,44,0
43,68,48,0
46,68,50,0
48,70,51,0
51,70,53,0
53,71,54,0
56,71,57,0
57,72,58,0
57,72,58,0
61,71,58,0
61,71,58,0
64,72,62,0
64,71,64,0
65,72,65,0
65,72,65,0
66,73,66,0
66,73,66,0
69,73,67,0
69,73,67,0
69,73,67,0
73,74,70,0
73,74,70,0
73,74,70,0
73,74,70,0
75,76,72,0
75,76,72,0
78,76,75,0
81,79,78,0
82,80,79,0
83,80,82,0
85,82,84,0
88,83,85,0
88,83,85,0
88,83,85,0
88,83,85,0
58,95,63,0
59,96,64,0
60,97,65,0
62,96,65,0
64,98,67,0
67,99,68,0
68,100,69,0
70,102,71,0
71,102,69,0
70,101,68,0
69,102,68,0
70,101,70,0
68,99,68,0
64,95,66,0
62,93,66,0
62,92,67,0
62,93,66,0
61,92,65,0
60,91,64,0
58,89,62,0
58,89,62,0
56,85,59,0
57,88,61,0
58,87,62,0
59,88,63,0
60,90,65,0
64,93,68,0
70,96,72,0
74,97,75,0
76,99,77,0
76,100,76,0
78,99,77,0
76,99,77,0
75,98,76,0
77,96,77,0
76,94,77,0
77,92,78,0
77,92,78,0
76,92,75,0
75,90,76,0
75,90,76,0
76,89,75,0
76,89,75,0
75,88,74,0
74,86,74,0
73,82,72,0
71,81,69,0
70,78,68,0
71,76,67,0
70,75,66,0
70,72,66,0
70,71,62,0
65,65,59,0
63,59,58,0
63,59,58,0
61,56,57,0
61,56,57,0
58,56,56,0
60,55,56,0
58,53,54,0
58,53,54,0
58,53,54,0
56,51,52,0
56,51,52,0
55,50,51,0
57,52,54,0
56,51,52,0
56,51,52,0
56,51,52,0
57,53,52,0
57,53,52,0
62,56,57,0
63,57,58,0
66,60,61,0
73,65,66,0
76,67,70,0
80,71,74,0
85,76,79,0
94,83,86,0
96,85,88,0
100,89,92,0
103,92,95,0
103,92,95,0
103,95,96,0
104,96,97,0
104,96,96,0
104,97,94,0
102,97,96,0
103,98,97,0
105,100,97,0
104,101,96,0
103,103,97,0
102,103,94,0
102,103,94,0
100,104,93,0
98,102,91,0
99,103,92,0
97,104,91,0
96,103,90,0
95,102,89,0
149,185,171,0
157,193,177,0
