37,33,146,1
36,33,143,1
34,30,143,1
35,31,144,1
34,31,141,1
34,30,135,1
36,32,133,1
37,33,134,1
34,32,128,1
34,32,128,1
34,33,127,1
36,35,127,1
35,33,123,1
35,33,123,1
35,30,121,1
69,116,124,1
70,118,124,1
50,117,120,1
57,121,126,1
60,123,127,1
55,121,126,1
51,118,121,1
44,111,114,1
47,111,116,1
50,114,119,1
53,117,122,1
64,128,133,1
64,128,133,1
63,125,131,1
59,123,127,1
58,125,128,1
58,132,134,1
62,136,138,1
70,144,146,1
65,139,141,1
59,130,133,1
57,127,127,1
64,136,136,1
63,135,135,1
63,135,135,1
59,133,133,1
72,146,146,1
72,148,144,1
80,158,151,1
79,159,152,1
71,151,146,1
69,149,144,1
69,149,144,1
65,149,144,1
74,162,156,1
77,168,159,1
76,171,157,1
78,173,159,1
80,177,163,1
80,177,163,1
86,184,168,1
86,184,168,1
84,183,167,1
82,181,165,1
81,179,165,1
81,179,165,1
85,182,168,1
88,186,172,1
87,184,170,1
87,184,170,1
80,178,164,1
80,178,164,1
80,178,164,1
83,184,169,1
84,185,170,1
84,185,170,1
81,182,167,1
83,183,171,1
74,174,162,1
76,174,162,1
79,175,164,1
79,175,164,1
79,173,162,1
76,166,153,1
75,164,154,1
60,148,142,1
57,147,141,1
57,147,141,1
63,151,145,1
60,146,138,1
50,131,122,1
50,131,122,1
49,133,121,1
44,119,111,1
47,112,110,1
51,106,111,1
53,95,108,1
53,95,108,1
53,98,109,1
64,98,122,1
64,98,122,1
37,34,96,1
35,34,98,1
38,35,104,1
35,32,104,1
35,33,109,1
37,36,116,1
33,34,115,1
37,35,124,1
42,39,138,1
40,39,155,1
37,37,161,1
34,33,161,1
33,33,163,1
39,38,172,1
35,36,170,1
37,39,177,1
42,43,183,1
45,46,188,1
49,50,192,1
65,68,203,1
71,78,201,1
72,77,206,1
68,72,204,1
58,61,195,1
62,63,205,1
63,64,206,1
74,75,217,1
49,50,192,1
49,50,192,1
56,57,199,1
52,53,195,1
52,53,195,1
51,52,194,1
51,52,194,1
50,50,194,1
50,50,194,1
50,50,194,1
51,51,195,1
51,51,195,1
52,52,196,1
52,51,197,1
52,51,197,1
51,50,196,1
56,55,201,1
47,46,192,1
47,46,192,1
48,47,193,1
48,47,193,1
57,56,202,1
59,58,204,1
56,55,201,1
57,57,201,1
57,57,201,1
49,51,193,1
49,51,193,1
48,51,189,1
48,50,188,1
48,50,188,1
48,51,186,1
49,52,186,1
49,52,186,1
50,53,187,1
50,53,187,1
51,53,191,1
51,53,191,1
50,52,190,1
50,51,191,1
50,51,191,1
49,50,190,1
50,52,190,1
50,52,190,1
51,51,189,1
33,30,92,1
33,30,92,1
31,29,89,1
33,31,91,1
32,31,87,1
33,32,88,1
34,33,89,1
30,29,85,1
32,31,87,1
31,31,85,1
33,33,87,1
33,33,87,1
32,32,86,1
31,32,82,1
31,32,82,1
30,31,81,1
31,32,83,1
30,31,82,1
30,31,82,1
30,31,82,1
27,28,79,1
26,27,78,1
26,26,80,1
26,27,77,1
25,26,76,1
24,25,75,1
25,26,76,1
25,26,77,1
26,26,80,1
26,26,80,1
33,32,88,1
28,28,82,1
28,28,82,1
30,30,84,1
30,30,84,1
30,30,84,1
30,30,84,1
30,30,84,1
30,30,84,1
30,30,84,1
31,32,83,1
30,31,82,1
32,31,87,1
32,31,87,1
32,31,87,1
32,32,86,1
37,38,89,1
34,31,86,1
37,32,93,1
33,31,91,1
32,32,92,1
34,33,89,1
36,35,91,1
39,38,94,1
40,38,97,1
40,36,95,1
42,41,97,1
38,38,92,1
38,38,92,1
39,39,93,1
39,39,93,1
40,41,92,1
37,38,89,1
37,38,89,1
37,38,89,1
41,39,91,1
38,37,87,1
37,34,84,1
37,34,83,1
36,33,83,1
37,33,85,1
31,28,83,1
31,32,83,1
37,38,88,1
32,36,84,1
31,33,81,1
28,29,79,1
27,28,78,1
26,28,76,1
28,30,78,1
31,33,81,1
28,31,76,1
40,38,187,1
46,44,194,1
38,36,185,1
36,35,181,1
38,39,179,1
37,38,172,1
82,86,199,1
136,139,213,1
235,238,246,1
231,231,247,1
107,114,207,1
34,35,163,1
26,28,158,1
34,33,167,1
39,38,166,1
38,38,154,1
37,35,135,1
36,35,129,1
34,33,125,1
39,37,127,1
36,33,112,1
33,32,104,1
34,33,101,1
37,35,101,1
30,30,90,1
33,31,91,1
33,31,90,1
34,33,89,1
